# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
MIR1825	MIR1825	NR_031726.1		0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2
MIR1825	MIR1825	unassigned_transcript_3436	miRNA	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2
MIR1914	MIR1914	NR_031735.1		0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
MIR1914	MIR1914	unassigned_transcript_3487	miRNA	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
MIR1914	MIR1914	unassigned_transcript_3488	miRNA	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
MIR296	MIR296	NR_029844.1		0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10
MIR296	MIR296	unassigned_transcript_3464	miRNA	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10
MIR296	MIR296	unassigned_transcript_3465	miRNA	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10
MIR298	MIR298	NR_030580.1		0	0	0	15	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9
MIR298	MIR298	unassigned_transcript_3466	miRNA	0	0	0	15	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9
MIR3192	MIR3192	NR_036160.1		0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2
MIR3192	MIR3192	unassigned_transcript_3432	miRNA	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2
MIR3192	MIR3192	unassigned_transcript_3433	miRNA	0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2
MIR3193	MIR3193	NR_036161.1		0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
MIR3193	MIR3193	unassigned_transcript_3435	miRNA	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
MIR3194	MIR3194	NR_036162.1		0	0	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8
MIR3194	MIR3194	unassigned_transcript_3459	miRNA	0	0	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8
MIR3194	MIR3194	unassigned_transcript_3460	miRNA	0	0	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8
MIR3195	MIR3195	NR_130463.1		0	0	0	13	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	5
MIR3195	MIR3195	unassigned_transcript_3471	miRNA	0	1	0	12	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	1	0	0	5
MIR3196	MIR3196	NR_036163.1		0	0	0	31	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	13
MIR3196	MIR3196	unassigned_transcript_3480	miRNA	0	0	0	31	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	13
MIR3616	MIR3616	NR_037410.1		0	0	0	35	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	18
MIR3616	MIR3616	unassigned_transcript_3454	miRNA	0	0	0	35	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	18
MIR3616	MIR3616	unassigned_transcript_3455	miRNA	0	0	0	35	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	18
MIR3617	MIR3617	NR_037411.1		0	0	0	16	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10
MIR3617	MIR3617	unassigned_transcript_3452	miRNA	0	0	0	15	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	9
MIR3617	MIR3617	unassigned_transcript_3453	miRNA	0	0	0	16	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	10
MIR3646	MIR3646	NR_037419.1		0	0	0	47	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	20
MIR3646	MIR3646	unassigned_transcript_3449	miRNA	0	0	0	47	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	20
MIR4325	MIR4325	NR_036219.1		0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2
MIR4325	MIR4325	unassigned_transcript_3463	miRNA	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2
MIR4326	MIR4326	NR_036220.1		0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	5
MIR4326	MIR4326	unassigned_transcript_3481	miRNA	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6
MIR4533	MIR4533	NR_039758.1		0	0	0	18	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7
MIR4533	MIR4533	unassigned_transcript_3468	miRNA	0	0	0	18	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7
MIR4755	MIR4755	NR_039911.1		0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3
MIR4755	MIR4755	unassigned_transcript_3437	miRNA	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3
MIR4755	MIR4755	unassigned_transcript_3438	miRNA	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3
MIR4756	MIR4756	NR_039913.1		0	0	0	46	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	17
MIR4756	MIR4756	unassigned_transcript_3461	miRNA	0	0	0	45	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	17
MIR4756	MIR4756	unassigned_transcript_3462	miRNA	0	0	0	45	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	17
MIR4758	MIR4758	NR_039915.2		0	0	0	32	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	15
MIR4758	MIR4758	unassigned_transcript_3472	miRNA	0	0	0	31	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	15
MIR4758	MIR4758	unassigned_transcript_3473	miRNA	0	0	0	31	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	15
MIR499A	MIR499A	NR_030223.1		0	0	0	22	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	10
MIR499A	MIR499A	unassigned_transcript_3440	miRNA	0	0	0	22	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	10
MIR499A	MIR499A	unassigned_transcript_3441	miRNA	0	0	0	22	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	10
MIR499B	MIR499B	NR_039912.1		0	0	0	22	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	11
MIR499B	MIR499B	unassigned_transcript_3442	miRNA	0	0	0	22	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12
MIR499B	MIR499B	unassigned_transcript_3443	miRNA	0	0	0	22	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	11
MIR548AG2	MIR548AG2	NR_039653.1		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
MIR548AG2	MIR548AG2	unassigned_transcript_3469	miRNA	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
MIR548O2	MIR548O2	NR_039605.1		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR548O2	MIR548O2	unassigned_transcript_3445	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR548O2	MIR548O2	unassigned_transcript_3446	miRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
MIR644A	MIR644A	NR_030374.1		0	0	0	13	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4
MIR644A	MIR644A	unassigned_transcript_3439	miRNA	0	0	0	13	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4
MIR645	MIR645	NR_030375.1		0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1
MIR645	MIR645	unassigned_transcript_3457	miRNA	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1
MIR646	MIR646	NR_030376.1		0	0	0	45	0	0	0	0	0	0	0	23	0	0	0	1	0	0	0	0	0	0	21
MIR646	MIR646	unassigned_transcript_3467	miRNA	0	0	0	45	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	22
MIR646HG	MIR646HG	NR_046099.1		0	0	0	363	0	0	0	0	0	0	0	12	0	334	0	4	0	0	0	0	0	0	13
MIR647	MIR647	NR_030377.1		0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
MIR647	MIR647	unassigned_transcript_3489	miRNA	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
MIR663A	MIR663A	NR_030386.1		0	0	0	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8
MIR663A	MIR663A	unassigned_transcript_3434	miRNA	0	0	0	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8
MIR663AHG	MIR663AHG	NR_040095.1		0	0	0	32	0	0	0	0	0	0	0	2	0	19	0	2	0	0	0	0	0	0	9
MIR6812	MIR6812	NR_106870.1		0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10
MIR6812	MIR6812	unassigned_transcript_3450	miRNA	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10
MIR6812	MIR6812	unassigned_transcript_3451	miRNA	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	10
MIR6813	MIR6813	NR_106871.1		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MIR6813	MIR6813	unassigned_transcript_3490	miRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MIR6813	MIR6813	unassigned_transcript_3491	miRNA	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MIR6869	MIR6869	NR_106929.1		0	0	0	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5
MIR6869	MIR6869	unassigned_transcript_3422	miRNA	0	0	0	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5
MIR6869	MIR6869	unassigned_transcript_3423	miRNA	0	0	0	14	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5
MIR6870	MIR6870	NR_106930.1		0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4
MIR6870	MIR6870	unassigned_transcript_3430	miRNA	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4
MIR6870	MIR6870	unassigned_transcript_3431	miRNA	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4
MIR6871	MIR6871	NR_106931.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR6871	MIR6871	unassigned_transcript_3447	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR6871	MIR6871	unassigned_transcript_3448	miRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MIR8062	MIR8062	NR_107029.1		0	0	0	27	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	13
MIR8062	MIR8062	unassigned_transcript_3429	miRNA	0	0	0	27	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	14
MIR941-1	MIR941-1	NR_030637.3		0	0	0	34	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	20
MIR941-1	MIR941-1	unassigned_transcript_3482	miRNA	0	0	0	34	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	21
MIR941-2	MIR941-2	NR_030638.4		0	0	0	34	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	21
MIR941-2	MIR941-2	unassigned_transcript_3483	miRNA	0	0	0	34	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	22
MIR941-3	MIR941-3	NR_030639.3		0	0	0	35	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	22
MIR941-3	MIR941-3	unassigned_transcript_3484	miRNA	0	0	0	35	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	22
MIR941-4	MIR941-4	NR_040032.3		0	0	0	33	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	20
MIR941-4	MIR941-4	unassigned_transcript_3485	miRNA	0	0	0	33	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	20
MIR941-5	MIR941-5	NR_128719.1		0	0	0	33	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	20
MIR941-5	MIR941-5	unassigned_transcript_3486	miRNA	0	0	0	33	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	20
MKKS	MKKS	NM_001394148.1	protein_coding	0	0	0	43	0	0	0	0	0	0	0	2	0	30	0	0	0	0	0	0	0	0	11
MKKS	MKKS	NM_001394149.1	protein_coding	0	0	0	40	0	0	0	0	0	0	0	2	0	24	0	0	0	0	0	0	0	0	14
MKKS	MKKS	NM_018848.3	protein_coding	0	0	0	44	0	0	0	0	0	0	0	4	0	26	0	0	0	0	0	0	0	0	14
MKKS	MKKS	NM_170784.3	protein_coding	0	0	0	47	1	0	0	0	0	0	0	3	0	32	0	0	0	0	0	0	0	0	11
MKKS	MKKS	NR_072977.2		0	0	0	47	0	0	0	0	0	0	0	3	0	32	0	1	0	0	0	0	0	0	11
MLLT10P1	MLLT10P1	NR_045115.1		0	0	0	205	0	0	0	0	0	0	0	116	0	0	0	4	0	0	0	0	0	0	85
MMP24	MMP24	NM_006690.4	protein_coding	0	0	1	44	4	0	1	1	0	0	0	16	0	20	0	0	0	0	0	0	0	0	3
MMP24	MMP24	XM_011528500.3	protein_coding	0	0	1	44	4	0	1	1	0	0	0	16	0	20	0	0	0	0	0	0	0	0	3
MMP24	MMP24	XM_017027597.2	protein_coding	0	0	1	44	4	0	1	1	0	0	0	16	0	20	0	0	0	0	0	0	0	0	3
MMP24	MMP24	XM_017027598.2	protein_coding	0	0	0	36	4	0	0	0	0	0	0	16	0	15	0	0	0	0	0	0	0	0	1
MMP24-AS1-EDEM2	MMP24-AS1-EDEM2	NM_001355008.2	protein_coding	0	2	1	286	0	2	2	0	0	0	0	7	0	262	1	0	0	0	0	0	0	0	15
MMP24OS	MMP24OS	NM_001355003.2	protein_coding	0	2	1	24	1	2	2	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	15
MMP24OS	MMP24OS	NM_001355004.2	protein_coding	0	2	1	24	1	2	2	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	15
MMP24OS	MMP24OS	NR_149147.2		0	0	0	25	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	15
MMP24OS	MMP24OS	NR_149148.2		0	0	0	25	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	15
MMP9	MMP9	NM_004994.3	protein_coding	0	2	1	10	1	0	0	0	0	0	0	2	0	3	1	0	0	0	0	1	0	1	5
MOCS3	MOCS3	NM_014484.5	protein_coding	0	0	1	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1
MRGBP	MRGBP	NM_018270.6	protein_coding	0	0	0	25	5	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	5
MRGBP	MRGBP	NR_136405.2		0	0	0	25	0	0	0	0	0	0	0	11	0	4	0	5	0	0	0	0	0	0	5
MROH8	MROH8	NM_152503.7	protein_coding	1	2	4	201	0	0	0	0	0	0	0	6	0	178	4	0	0	1	1	1	0	1	19
MROH8	MROH8	NM_213631.3	protein_coding	1	2	3	165	0	0	0	0	0	0	0	21	0	127	3	0	0	1	1	1	0	1	19
MROH8	MROH8	NM_213632.3	protein_coding	1	2	2	166	0	0	0	0	0	0	0	21	0	128	2	0	0	1	1	1	0	1	19
MRPS26	MRPS26	NM_030811.4	protein_coding	0	0	0	25	1	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	17
MRPS26	MRPS26	XM_047440390.1	protein_coding	0	0	0	25	1	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	17
MTG2	MTG2	NM_001384347.1	protein_coding	0	1	2	68	11	0	0	0	0	0	0	16	0	41	2	0	0	0	0	1	0	0	1
MTG2	MTG2	NM_001384348.1	protein_coding	0	1	2	68	0	0	0	0	0	0	0	16	0	52	2	0	0	0	0	1	0	0	1
MTG2	MTG2	NM_015666.4	protein_coding	0	1	2	68	11	0	0	0	0	0	0	16	0	41	2	0	0	0	0	1	0	0	1
MTG2	MTG2	NR_169197.1		0	1	0	70	0	0	0	0	0	0	0	16	0	41	0	13	0	0	0	1	0	0	1
MTG2	MTG2	NR_169198.1		0	1	0	70	0	0	0	0	0	0	0	16	0	41	0	13	0	0	0	1	0	0	1
MTG2	MTG2	NR_169199.1		0	1	0	70	0	0	0	0	0	0	0	16	0	43	0	11	0	0	0	1	0	0	1
MTG2	MTG2	NR_169200.1		0	1	0	70	0	0	0	0	0	0	0	16	0	41	0	13	0	0	0	1	0	0	1
MTG2	MTG2	NR_169201.1		0	1	0	70	0	0	0	0	0	0	0	16	0	41	0	13	0	0	0	1	0	0	1
MTG2	MTG2	NR_169202.1		0	1	0	70	0	0	0	0	0	0	0	16	0	43	0	11	0	0	0	1	0	0	1
MTG2	MTG2	NR_169203.1		0	1	0	70	0	0	0	0	0	0	0	16	0	41	0	13	0	0	0	1	0	0	1
MTG2	MTG2	NR_169204.1		0	1	0	70	0	0	0	0	0	0	0	16	0	43	0	11	0	0	0	1	0	0	1
MTG2	MTG2	NR_169205.1		0	1	0	70	0	0	0	0	0	0	0	16	0	41	0	13	0	0	0	1	0	0	1
MTG2	MTG2	NR_169206.1		0	1	0	70	0	0	0	0	0	0	0	16	0	41	0	13	0	0	0	1	0	0	1
MTG2	MTG2	NR_169207.1		0	1	0	70	0	0	0	0	0	0	0	16	0	43	0	11	0	0	0	1	0	0	1
MTG2	MTG2	NR_169208.1		0	1	0	70	0	0	0	0	0	0	0	16	0	43	0	11	0	0	0	1	0	0	1
MTG2	MTG2	NR_169209.1		0	1	0	70	0	0	0	0	0	0	0	16	0	41	0	13	0	0	0	1	0	0	1
MTG2	MTG2	NR_169210.1		0	1	0	70	0	0	0	0	0	0	0	16	0	41	0	13	0	0	0	1	0	0	1
MTG2	MTG2	XM_017027805.2	protein_coding	0	1	2	63	11	0	2	0	0	0	0	16	0	16	2	0	0	0	0	1	0	0	19
MTG2	MTG2	XM_024451869.2	protein_coding	0	1	2	67	11	0	1	0	0	0	0	16	0	19	2	0	0	0	0	1	0	0	21
MTG2	MTG2	XM_047440103.1	protein_coding	0	1	2	68	11	0	0	0	0	0	0	16	0	41	2	0	0	0	0	1	0	0	1
MTG2	MTG2	XM_047440104.1	protein_coding	0	1	2	63	0	0	2	0	0	0	0	16	0	27	2	0	0	0	0	1	0	0	19
MYBL2	MYBL2	NM_001278610.2	protein_coding	0	2	0	133	0	0	0	0	0	0	0	8	0	115	0	0	0	0	0	1	0	1	11
MYBL2	MYBL2	NM_002466.4	protein_coding	0	2	0	133	0	0	0	0	0	0	0	8	0	115	0	0	0	0	0	1	0	1	11
MYH7B	MYH7B	NM_020884.7	protein_coding	0	5	1	74	1	0	0	0	0	0	0	11	0	59	1	0	0	0	0	1	0	4	4
MYH7B	MYH7B	XM_006723840.4	protein_coding	0	5	1	57	1	0	0	0	0	0	0	11	0	43	1	0	0	0	0	1	0	4	3
MYH7B	MYH7B	XM_047440336.1	protein_coding	0	5	1	57	1	0	0	0	0	0	0	11	0	43	1	0	0	0	0	1	0	4	3
MYH7B	MYH7B	XM_047440337.1	protein_coding	0	5	1	57	1	0	0	0	0	0	0	11	0	43	1	0	0	0	0	1	0	4	3
MYH7B	MYH7B	XM_047440338.1	protein_coding	0	5	1	57	1	0	0	0	0	0	0	11	0	43	1	0	0	0	0	1	0	4	3
MYH7B	MYH7B	XM_047440339.1	protein_coding	0	5	1	54	1	0	0	0	0	0	0	11	0	35	1	0	0	0	0	1	0	4	8
MYH7B	MYH7B	XM_047440340.1	protein_coding	0	5	1	49	1	0	2	0	0	0	0	11	0	28	1	0	0	0	0	1	0	4	8
MYH7B	MYH7B	XM_047440341.1	protein_coding	0	5	1	46	1	0	0	0	0	0	0	11	0	28	1	0	0	0	0	1	0	4	7
MYL9	MYL9	NM_006097.5	protein_coding	0	0	0	5	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
MYL9	MYL9	NM_181526.3	protein_coding	0	0	0	5	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
MYLK2	MYLK2	NM_033118.4	protein_coding	0	2	0	5	0	1	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	1
MYT1	MYT1	NM_004535.3	protein_coding	0	0	0	44	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	10
NAA20	NAA20	NM_016100.5	protein_coding	0	0	0	13	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	1
NAA20	NAA20	NM_181527.3	protein_coding	0	0	0	13	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	1
NAA20	NAA20	NM_181528.3	protein_coding	0	0	0	13	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	1
NANP	NANP	NM_152667.3	protein_coding	0	0	0	22	4	0	0	0	0	0	0	16	0	2	0	0	0	0	0	0	0	0	0
NAPB	NAPB	NM_001283018.2	protein_coding	0	0	0	124	7	0	0	0	0	0	0	5	0	100	0	0	0	0	0	0	0	0	12
NAPB	NAPB	NM_001283020.2	protein_coding	0	0	0	124	7	0	0	0	0	0	0	5	0	100	0	0	0	0	0	0	0	0	12
NAPB	NAPB	NM_001283026.2	protein_coding	0	0	0	124	7	0	0	0	0	0	0	5	0	100	0	0	0	0	0	0	0	0	12
NAPB	NAPB	NM_022080.3	protein_coding	0	0	0	124	7	0	0	0	0	0	0	5	0	100	0	0	0	0	0	0	0	0	12
NAPB	NAPB	NR_104266.2		0	0	0	124	0	0	0	0	0	0	0	5	0	100	0	7	0	0	0	0	0	0	12
NAPB	NAPB	XM_011529315.3	protein_coding	0	0	0	83	1	0	0	0	0	0	0	11	0	59	0	0	0	0	0	0	0	0	12
NAPB	NAPB	XM_047440357.1	protein_coding	0	0	0	65	7	0	1	0	0	0	0	5	0	41	0	0	0	0	0	0	0	0	11
NAPB	NAPB	XM_047440358.1	protein_coding	0	1	0	64	7	0	0	0	0	0	0	5	0	42	0	0	0	0	0	1	0	0	11
NAPB	NAPB	XM_047440359.1	protein_coding	0	0	0	65	7	0	0	0	0	0	0	5	0	42	0	0	0	0	0	0	0	0	11
NAPB	NAPB	XM_047440360.1	protein_coding	0	0	0	83	1	0	0	0	0	0	0	11	0	59	0	0	0	0	0	0	0	0	12
NCOA3	NCOA3	NM_001174087.2	protein_coding	0	2	0	302	6	0	1	0	0	0	0	4	0	285	0	0	0	0	0	1	0	1	7
NCOA3	NCOA3	NM_001174088.2	protein_coding	0	2	0	302	6	0	1	0	0	0	0	4	0	285	0	0	0	0	0	1	0	1	7
NCOA3	NCOA3	NM_006534.4	protein_coding	0	2	0	302	6	0	1	0	0	0	0	4	0	285	0	0	0	0	0	1	0	1	7
NCOA3	NCOA3	NM_181659.3	protein_coding	0	2	0	302	6	0	1	0	0	0	0	4	0	285	0	0	0	0	0	1	0	1	7
NCOA5	NCOA5	NM_001348148.2	protein_coding	0	1	0	30	0	0	0	0	0	0	0	5	0	17	0	0	0	0	0	0	0	1	8
NCOA5	NCOA5	NM_001348149.2	protein_coding	0	0	0	31	1	0	0	0	0	0	0	5	0	17	0	0	0	0	0	0	0	0	8
NCOA5	NCOA5	NM_001348150.2	protein_coding	0	0	0	31	1	0	0	0	0	0	0	5	0	17	0	0	0	0	0	0	0	0	8
NCOA5	NCOA5	NM_001348151.2	protein_coding	0	0	0	31	1	0	0	0	0	0	0	5	0	17	0	0	0	0	0	0	0	0	8
NCOA5	NCOA5	NM_020967.3	protein_coding	0	1	0	30	0	0	0	0	0	0	0	5	0	17	0	0	0	0	0	0	0	1	8
NCOA6	NCOA6	NM_001242539.2	protein_coding	0	2	0	77	0	0	0	0	0	0	0	2	0	69	0	0	0	0	0	1	0	1	7
NCOA6	NCOA6	NM_001318240.1	protein_coding	0	4	0	139	0	2	6	0	0	0	0	2	0	128	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	NM_014071.5	protein_coding	0	2	0	142	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_006723755.4	protein_coding	0	2	0	125	0	0	0	0	0	0	0	3	0	119	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_011528721.4	protein_coding	0	2	0	142	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_011528726.4	protein_coding	0	2	0	142	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_011528727.4	protein_coding	0	2	0	142	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_017027739.2	protein_coding	0	2	0	142	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_017027741.2	protein_coding	0	2	0	142	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_017027742.3	protein_coding	0	2	0	142	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_017027743.3	protein_coding	0	2	0	142	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_017027744.3	protein_coding	0	2	0	142	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_017027746.2	protein_coding	0	2	0	125	0	0	0	0	0	0	0	3	0	119	0	0	0	0	0	1	0	1	4
NCOA6	NCOA6	XM_017027748.2	protein_coding	0	2	0	142	0	0	0	0	0	0	0	2	0	137	0	0	0	0	0	1	0	1	4
